Cell_ID,Centroid,Cell Position X,Cell Position Y,Fano factor,PV,NV
0,78,194.856,178.306,11.46111111,0.278688525,0.177083333
1,64,196.222,188.934,4.998045603,0.370967742,0.239583333
2,50,156.695,193.631,13.49333333,0.32079646,0.188802083
3,146,169.69,196.13,2.711135612,0.140522876,0.111979167
4,124,188.193,192.427,7.907711757,0.154833191,0.134672619
5,108,193.83,194.127,6.940044743,0.167808219,0.127604167
6,153,176.343,194.094,1.333008763,0.071856287,0.0625
7,103,188.279,180.357,5.327217125,0.185463659,0.128472222
8,110,178.448,181.495,2.333333333,0.197916667,0.1484375
9,133,184.139,185.044,2.49343832,0.11328976,0.090277778
10,122,191.706,185.618,5.259152052,0.175080559,0.121279762
12,144,176.419,187.857,2.286977887,0.112418301,0.089583333
13,121,169.14,189.428,3.368618619,0.161764706,0.12890625
15,153,182.456,191.289,1.641189931,0.086227545,0.075
16,102,163.768,193.116,11.80733083,0.215753425,0.1640625
17,40,149.794,194.235,12.09045226,0.289285714,0.10546875
18,0,290.785,170.79,0,0,0
19,0,290.483,177.829,0,0,0
20,0,293.681,183.556,0,0,0
21,0,294.17,191.351,0,0,0
22,1,219.729,197.23,5.04,0.4,0.027083333
23,0,225.413,196.456,2.3,0.4,0.008333333
24,0,235.971,192.944,0,0,0
25,0,241.754,195.497,0,0,0
26,0,249.94,196.753,0,0,0
27,0,257.282,194.559,0,0,0
28,0,268.572,194.628,0,0,0
29,0,282.177,194.405,0,0,0
30,0,285.55,198.726,0,0,0
31,0,291.033,196.521,0,0,0
33,0,273.589,169.656,0,0,0
34,0,280.225,167.85,0,0,0
35,0,240.484,168.706,0,0,0
36,0,246.569,168.927,0,0,0
37,0,260.13,171.338,0,0,0
38,0,231.395,171.199,0,0,0
39,0,266.991,171.141,0,0,0
40,0,252.144,171.812,0,0,0
41,0,284.738,172.429,0,0,0
42,0,224.475,173.581,3.916666667,0.3,0.0078125
43,0,236.519,174.483,0,0,0
44,5,216.908,174.05,5.293103448,0.458333333,0.028645833
45,0,243.634,174.694,0,0,0
46,0,278.308,174.939,0,0,0
47,0,271.626,175.813,0,0,0
48,11,210.45,174.787,25.58634538,0.309090909,0.088541667
49,0,249.858,178.034,0,0,0
50,0,264.41,176.993,0,0,0
51,40,201.04,176.42,12.18095238,0.373831776,0.208333333
52,0,257.209,177.197,0,0,0
53,0,229.578,178.825,0.857142857,0.285714286,0.001488095
54,0,283.918,178.095,0,0,0
55,55,206.515,179.289,28.88045977,0.323364486,0.180208333
56,1,221.624,179.256,6.222222222,0.25,0.015625
57,12,213.585,181.204,21.70461869,0.251948052,0.072172619
58,0,242.588,180.95,0,0,0
59,0,236.031,181.474,0,0,0
60,0,274.524,181.029,0,0,0
61,0,261.891,183.036,0,0,0
62,107,200.052,183.699,12.94633793,0.345433255,0.219494048
63,0,254.218,183.039,0,0,0
64,0,268.448,182.492,0,0,0
65,0,280.674,182.612,0,0,0
66,0,287.497,184.523,0,0,0
67,0,248.106,184.898,0,0,0
68,2,219.371,184.561,5.2,0.366666667,0.022916667
69,1,225.899,185.936,1.333333333,0.333333333,0.005208333
70,0,232.419,186.197,1,0.166666667,0.000868056
71,36,207.359,185.894,27.47976879,0.299065421,0.166666667
72,0,240.225,187.488,0,0,0
73,0,276.838,187.218,0,0,0
74,0,270.962,188.223,0,0,0
75,0,258.045,188.284,0,0,0
76,11,214.242,188.437,12.54277286,0.324074074,0.060763889
77,0,264.138,189.88,0,0,0
78,0,282.644,188.73,0,0,0
79,89,201.779,191.449,11.21775544,0.257936508,0.145089286
80,3,221.072,190.715,6.311827957,0.333333333,0.022569444
81,0,245.746,191.007,0,0,0
82,0,251.948,190.607,0,0,0
83,0,288.004,191.32,0,0,0
84,36,208.77,192.802,20.57333333,0.264044944,0.122395833
85,0,230.225,192.264,1,0.2,0.001041667
86,0,276.04,193.747,0,0,0
87,0,296.175,198.666,0,0,0
88,0,300.526,193.587,0,0,0
89,0,306.517,195.432,0,0,0
90,0,325.941,196.248,0,0,0
91,0,331.878,197.229,0,0,0
92,0,343.602,191.746,0,0,0
93,0,348.892,193.712,1,0.166666667,0.000868056
94,1,354.594,195.151,3.25,0.305555556,0.009548611
95,6,361.191,195.843,7.043478261,0.222222222,0.024305556
96,21,368.208,197.672,4.660436137,0.333333333,0.041666667
97,54,380.589,198.066,7.957620212,0.246987952,0.106770833
98,0,336.764,191.766,0,0,0
99,22,374.311,196.984,9.182300885,0.295384615,0.1
100,0,297.156,167.485,0,0,0
101,0,306.149,169.532,0,0,0
102,0,316.968,170.215,0,0,0
103,0,300.867,171.936,0,0,0
104,0,323.23,172.089,0,0,0
105,0,311.364,173.81,0,0,0
106,0,330.259,172.992,0,0,0
107,0,295.649,174.733,0,0,0
108,0,305.374,176.53,0,0,0
109,0,336.909,174.921,0,0,0
110,0,342.801,172.366,0,0,0
111,0,316.321,176.937,0,0,0
112,0,348.879,175.472,1,0.25,0.001302083
114,0,299.309,179.454,0,0,0
115,0,326.844,177.561,0,0,0
116,0,360.853,176.773,1.888888889,0.75,0.015625
117,0,321.248,179.08,0,0,0
118,0,332.113,180.287,0,0,0
119,0,343.903,179.056,0,0,0
120,0,310.651,180.415,0,0,0
121,0,337.871,181.2,0,0,0
122,4,368.09,178.818,20.35294118,0.35,0.072916667
123,1,355.335,182.1,2.5,0.291666667,0.006076389
124,0,304.904,183.115,0,0,0
125,0,315.614,183.868,0,0,0
126,0,348.237,184.264,1,0.142857143,0.000744048
127,4,362.322,182.893,9.063063063,0.241666667,0.025173611
129,0,326.946,184.654,0,0,0
130,40,374.158,184.098,17.44444444,0.373076923,0.126302083
131,20,368.297,184.659,12.40606061,0.345,0.071875
132,0,320.684,185.967,0,0,0
133,0,299.265,186.825,0,0,0
134,0,341.481,185.908,0,0,0
135,0,334.046,186.628,0,0,0
136,0,310.679,188.144,0,0,0
137,0,352.65,188.118,0.6,0.6,0.003125
138,47,386.348,186.299,3.319391635,0.301204819,0.130208333
139,65,379.353,190.298,9.984079602,0.313253012,0.135416667
140,1,358.822,188.929,2.733333333,0.357142857,0.013020833
141,0,305.005,189.36,0,0,0
142,7,365.242,190.242,7.518072289,0.375,0.046875
143,24,372.073,190.834,12.41541039,0.212820513,0.072048611
144,0,316.599,191.997,0,0,0
145,0,322.803,191.103,0,0,0
146,0,329.483,191.122,0,0,0
147,83,385.473,193.245,2.164021164,0.281124498,0.121527778
148,0,311.787,195.624,0,0,0
149,57,390.92,196.83,1.166336634,0.212851406,0.092013889
150,78,396.106,193.373,5.7,0.222222222,0.09375
151,76,407.578,196.104,7.660740741,0.182795699,0.088541667
152,29,400.058,188.155,11.83707865,0.583333333,0.236979167
153,68,391.516,189.738,3.292792793,0.171686747,0.07421875
154,71,402.247,193.942,6.788785047,0.184946237,0.089583333
155,25,412.15,192.505,13.11976048,0.605263158,0.239583333
156,1,100.554,229.925,4.564102564,0.25,0.010416667
157,0,96.4987,240.079,2.333333333,0.291666667,0.006076389
158,2,98.3849,245.018,2.066666667,0.45,0.009375
159,0,97.2214,254.919,2.5,0.333333333,0.005208333
160,0,94.9318,259.983,1,0.166666667,0.000868056
161,5,98.217,271.823,14.56539235,0.30952381,0.048363095
162,2,97.8104,277.462,17.69791667,0.322222222,0.050347222
163,1,98.2482,282.912,17.11111111,0.4,0.052083333
164,0,77.0024,290.782,0,0,0
165,0,82.7545,291.081,0,0,0
166,0,91.6378,293.199,3,0.166666667,0.002604167
167,0,94.3599,226.531,1,0.333333333,0.001736111
168,0,91.4167,232.217,1,0.25,0.001302083
169,1,96.6277,234.625,0.8,0.8,0.004166667
170,0,84.3475,237.377,0,0,0
171,0,90.7575,237.668,1,0.166666667,0.000868056
172,0,87.4241,242.823,1,0.2,0.001041667
173,0,77.92,239.588,0,0,0
174,0,92.4278,244.849,1.444444444,0.25,0.002604167
175,0,81.5527,244.424,1,0.166666667,0.000868056
176,0,74.9107,246.168,0,0,0
177,1,86.4012,248.757,1,1,0.005208333
178,0,79.1148,250.22,1,0.166666667,0.000868056
179,0,94.2171,249.718,1.722222222,0.333333333,0.005208333
180,0,73.5394,252.611,0,0,0
181,0,83.3387,253.939,1,0.166666667,0.000868056
182,0,90.41,254.36,1,0.166666667,0.000868056
183,0,67.4323,255.718,0,0,0
184,0,77.5582,257.063,0,0,0
185,0,86.7273,258.911,0,0,0
186,0,71.3174,259.502,0,0,0
187,0,81.4209,262.032,0,0,0
188,0,64.5902,262.112,0,0,0
189,0,75.1689,263.942,0,0,0
190,0,90.0873,263.579,1,0.166666667,0.000868056
191,0,69.2079,266.074,0,0,0
192,0,85.424,267.375,0,0,0
193,1,96.6238,265.63,7.254901961,0.272727273,0.015625
194,0,79.3701,268.624,0,0,0
195,0,63.4588,268.287,0,0,0
196,0,91.492,270.067,4.055555556,0.2,0.005208333
197,0,73.0373,270.723,0,0,0
198,0,67.433,272.941,0,0,0
199,0,78.2948,274.281,0,0,0
200,0,85.4246,273.72,0,0,0
201,0,60.2623,273.668,0,0,0
202,0,91.5354,276.123,3.041666667,0.266666667,0.006944444
203,0,72.1861,277.135,0,0,0
204,0,65.0189,278.436,0,0,0
205,0,77.8199,279.918,0,0,0
206,0,84.682,280.036,1,0.166666667,0.000868056
207,1,90.7964,281.912,1.142857143,0.428571429,0.004464286
208,0,70.0093,283.019,0,0,0
209,0,63.7718,283.783,0,0,0
210,0,75.7805,285.207,0,0,0
211,0,82.3104,285.455,1,0.142857143,0.000744048
212,0,95.3013,288.064,19.73333333,0.2,0.026041667
213,0,88.5335,287.872,1,0.166666667,0.000868056
214,0,70.6921,289.445,0,0,0
215,143,196.855,204.357,5.230339321,0.196347032,0.149305556
216,141,194.373,210.998,3.703163017,0.104294479,0.088541667
217,140,195.845,222.452,2.549751244,0.107526882,0.086805556
218,155,195.728,228.849,2.322534197,0.170967742,0.138020833
219,150,195.083,234.938,2.652197285,0.135483871,0.109375
220,135,198.594,239.567,2.692167577,0.106666667,0.083333333
221,150,192.668,241.239,1.581298701,0.103730664,0.084821429
222,123,194.17,248.198,1.982438701,0.140503876,0.125868056
223,157,194.365,253.212,2.407156673,0.109496124,0.098090278
224,132,195.829,258.957,1.789333333,0.139759036,0.120833333
225,165,194.509,264.045,1.915093219,0.111836735,0.101934524
226,159,195.041,272.907,1.277899344,0.072727273,0.0625
227,157,195.495,279.166,1.031347212,0.068361087,0.058035714
228,156,193.74,284.733,0.925773196,0.082802548,0.067708333
229,132,193.734,290.401,0.851316635,0.115853659,0.098958333
230,3,98.4137,294.089,30.6407355,0.262337662,0.07514881
231,55,107.226,290.288,50.32194381,0.296747967,0.253472222
232,152,121.758,291.319,1.867160951,0.070409982,0.068576389
233,187,127.649,293.793,2.88184438,0.23885918,0.232638889
234,122,133.451,291.315,3.096713615,0.188057041,0.183159722
235,120,151.958,293.57,0.576453697,0.061076605,0.04389881
236,148,163.348,294.4,1.537634409,0.189189189,0.145833333
237,105,168.277,291.448,1.88033241,0.124324324,0.095833333
238,137,176.117,293.909,2.926701571,0.098837209,0.088541667
239,137,181.154,293.446,1.230508475,0.073255814,0.065625
240,149,186.052,294.099,1.273062731,0.082364341,0.073784722
241,164,114.945,290.789,15.96800948,0.308943089,0.263888889
242,13,144.02,197.023,8.939393939,0.366666667,0.076388889
243,70,153.408,199.139,14.72836538,0.256637168,0.151041667
244,167,183.086,198.238,1.052123552,0.130025663,0.113095238
245,113,161.767,198.84,10.3026998,0.198630137,0.151041667
246,146,190.582,199.682,4.31914313,0.139435415,0.121279762
247,143,174.552,200.571,2.622377622,0.097804391,0.085069444
248,26,147.342,202.449,11.6374502,0.210204082,0.076636905
249,9,140.55,201.969,5.075,0.4,0.054166667
250,4,134.937,201.334,4.980952381,0.351851852,0.032986111
251,129,168.258,202.704,1.84036488,0.100456621,0.076388889
252,77,157.864,203.7,9.762655602,0.215929204,0.127083333
253,155,179.485,203.883,4.7089701,0.122994652,0.119791667
254,4,129.379,205.405,4.511627907,0.319444444,0.029947917
255,143,184.843,205.208,2.6,0.108734403,0.105902778
256,40,152.686,206.129,10.51870968,0.322077922,0.129166667
257,112,163.065,206.204,6.004784689,0.168992248,0.113541667
258,124,190.256,206.287,1.079069767,0.142331288,0.120833333
259,18,135.776,207.446,5.102564103,0.326923077,0.044270833
260,108,173.689,207.342,4.580952381,0.199643494,0.194444444
261,26,142.224,207.977,2.113333333,0.209876543,0.029513889
262,27,148.571,209.633,10.64176496,0.217068646,0.087053571
263,5,124.446,209.804,2.816216216,0.316666667,0.019791667
264,126,167.676,209.797,3.843075961,0.134199134,0.092261905
265,70,157.857,210.196,14.93916178,0.249433107,0.163690476
266,187,179.811,210.435,4.249443915,0.231729055,0.225694444
267,12,130.364,212.518,3.238586156,0.292857143,0.030505952
268,163,186.585,212.026,3.145757796,0.12987013,0.126488095
269,0,118.299,207.937,4.511111111,0.555555556,0.026041667
270,18,136.467,213.573,1.246376812,0.153846154,0.020833333
271,26,142.924,214.017,1.827027027,0.166666667,0.030381944
272,132,173.73,213.726,4.726418261,0.114973262,0.111979167
273,9,119.291,214.226,2.774509804,0.537037037,0.025173611
274,1,113.477,212.797,4.166666667,0.333333333,0.015625
275,7,124.543,216.219,0.978181818,0.261538462,0.017708333
276,105,161.023,215.481,6.154765751,0.174242424,0.119791667
277,35,148.923,215.661,11.15,0.191558442,0.076822917
278,77,154.199,215.48,12.70073638,0.273469388,0.149553571
279,132,167.319,215.773,3.102929533,0.126984127,0.097222222
280,140,192.475,216.528,1.423167849,0.070552147,0.059895833
281,2,108.854,214.809,0.25,0.166666667,0.002604167
282,161,179.744,217.042,3.087717279,0.10618793,0.103422619
283,13,128.823,219.302,1.471544715,0.191666667,0.019965278
284,123,185.447,218.009,2.830291386,0.167597765,0.15625
285,3,115.555,219.116,3,0.314814815,0.014756944
286,20,133.329,220.294,1.875,0.241758242,0.032738095
287,18,138.404,219.994,1.826666667,0.233333333,0.042534722
288,2,103.534,218.084,0.666666667,0.333333333,0.003472222
289,35,145.669,220.286,9.772121212,0.19047619,0.076388889
290,147,173.868,220.166,4.503749148,0.121485944,0.105034722
291,2,109.026,221.404,0.5,0.222222222,0.003472222
292,9,121.392,221.631,2.775641026,0.294871795,0.019965278
293,84,155.871,221.162,5.16875,0.160550459,0.091145833
294,109,162.573,222.006,4.528955768,0.156565657,0.107638889
295,91,168.099,221.737,5.488030888,0.278313253,0.240625
296,126,189.808,221.622,4.495331695,0.116201117,0.108333333
297,0,101.704,223.973,1.1,0.533333333,0.008333333
298,11,126.779,225.331,3.666666667,0.241666667,0.025173611
299,52,150.213,224.479,7.209937888,0.231292517,0.101190476
300,149,178.589,224.406,2.965584941,0.109105181,0.103422619
301,179,184.455,224.422,3.968325792,0.260973663,0.243303571
302,2,114.09,225.037,1.12,0.4,0.00625
303,32,142.272,224.995,4.248543689,0.207692308,0.05625
304,10,131.355,227.916,3.250276855,0.302197802,0.040922619
305,166,172.492,226.337,5.690849673,0.159340659,0.151041667
306,3,106.882,227.235,3.3125,0.3125,0.013020833
307,26,137.274,227.253,3.833097595,0.179401993,0.040178571
308,78,157.687,226.82,9.083613917,0.174242424,0.119791667
309,106,190.781,226.802,4.555555556,0.224581006,0.209375
310,0,119.95,227.562,5.393939394,0.488888889,0.038194444
311,132,165.602,227.79,9.666063894,0.199655766,0.172619048
312,43,145.459,229.423,5.701754386,0.233333333,0.078993056
313,59,151.945,229.823,3.050147493,0.177083333,0.073784722
314,130,183.463,229.682,3.361069519,0.17032967,0.161458333
315,0,113.419,230.157,5.861111111,0.4,0.03125
316,7,124.995,231.188,2.866666667,0.364583333,0.030381944
317,182,178.026,231.025,2.110185185,0.177655678,0.168402778
318,131,189.184,231.588,4.690179806,0.125698324,0.1171875
319,26,135.545,232.274,2.20952381,0.237037037,0.033333333
320,80,160.259,231.906,9.955897436,0.175059952,0.126736111
321,8,107.234,232.416,3.580246914,0.604166667,0.025173611
322,153,171.801,232.113,2.115191463,0.086996337,0.082465278
323,27,141.637,233.202,6.868766404,0.207692308,0.0703125
324,15,118.988,233.671,5.649717514,0.481481481,0.045138889
325,75,154.546,235.354,3.246464646,0.157088123,0.071180556
326,139,165.89,233.946,7.215414258,0.17965368,0.144097222
327,16,129.84,235.262,2.87037037,0.230769231,0.03125
328,65,148.242,234.937,4.976851852,0.255555556,0.099826389
329,0,101.642,236.688,3.777777778,0.4375,0.018229167
330,8,113.072,235.859,3.593137255,0.277777778,0.026041667
331,164,183.213,235.559,3.823135755,0.126373626,0.119791667
332,113,189.336,236.384,2.456647399,0.22804878,0.194791667
333,11,123.875,237.755,3.67816092,0.244791667,0.040798611
334,136,177.031,236.852,1.608974359,0.128205128,0.121527778
335,87,159.963,237.828,7.647763947,0.189448441,0.137152778
336,21,135.617,237.965,5.843333333,0.25177305,0.061631944
337,46,142.501,238.41,6.14801444,0.217948718,0.073784722
338,7,107.33,238.206,2.569230769,0.283333333,0.017708333
339,154,171.312,238.112,0.971659919,0.097402597,0.078125
340,18,118.004,240.21,4,0.234375,0.0390625
341,120,165.411,239.658,4.516942675,0.17012987,0.136458333
342,45,148.404,240.295,6.85380117,0.242063492,0.105902778
343,17,129.256,241.445,5.369047619,0.212765957,0.052083333
344,157,186.686,241.331,3.013547574,0.101325758,0.092881944
345,12,111.936,242.279,3.076923077,0.305555556,0.028645833
346,84,155.809,241.49,10.58802817,0.161835749,0.116319444
347,164,181.037,241.568,1.561538462,0.081818182,0.075
348,4,104.312,243.069,4.087557604,0.273809524,0.017113095
349,139,174.956,242.87,1.125110132,0.095238095,0.083333333
350,47,137.391,242.901,4.716108453,0.425531915,0.104166667
351,147,168.649,243.741,2.999476714,0.119047619,0.104166667
352,32,122.748,244.314,2.470737913,0.484375,0.080729167
353,26,143.71,244.157,3.638297872,0.293103448,0.088541667
354,58,151.149,244.643,9.015,0.257936508,0.112847222
355,138,161.592,244.375,5.679178127,0.232264334,0.177827381
356,13,116.645,246.204,4.742690058,0.234375,0.0390625
357,27,132.966,246.431,4.805586592,0.225531915,0.055208333
358,134,189.387,246.327,2.855263158,0.147727273,0.135416667
359,3,109.636,247.361,4.827160494,0.343137255,0.030381944
360,176,184.308,247.719,1.526890756,0.118181818,0.108333333
361,21,126.918,248.203,2.87654321,0.214285714,0.046875
362,81,156.998,247.783,8.587759231,0.190821256,0.137152778
363,25,138.744,248.863,1.849843587,0.224924012,0.055059524
364,3,101.771,249.541,1,0.321428571,0.006696429
365,168,174.461,248.694,2.96107056,0.215277778,0.188368056
366,119,163.381,249.591,4.366081144,0.138969874,0.10639881
367,107,168.467,248.19,3.109913793,0.177579365,0.155381944
368,35,146.121,249.083,7,0.237089202,0.087673611
369,19,120.407,250.64,2.270440252,0.21875,0.036458333
370,71,152.305,250.436,8.318607764,0.202160494,0.113715278
371,17,113.875,252.397,7.933797909,0.289915966,0.051339286
372,2,107.625,252.513,5.605405405,0.294117647,0.026041667
373,42,131.45,252.202,1.545454545,0.337301587,0.073784722
374,149,180.977,252.655,3.618869103,0.130681818,0.119791667
375,108,158.912,253.1,3.13125,0.193277311,0.119791667
376,172,188.159,252.277,2.098972923,0.12987013,0.119047619
377,127,169.788,253.144,4.915151515,0.125992063,0.110243056
378,38,142.246,253.291,2.836697248,0.16,0.045833333
379,122,175.686,254.182,3.29811455,0.118055556,0.103298611
380,31,124.683,255.252,4.103896104,0.211428571,0.055059524
381,55,148.067,255.003,10.80051739,0.266369048,0.133184524
382,34,136.471,255.153,7.199513382,0.155555556,0.060763889
383,3,103.085,255.992,3.870588235,0.288888889,0.013541667
384,92,164.793,255.199,4.735947712,0.168965517,0.127604167
385,26,118.082,256.625,6.784946237,0.233333333,0.060763889
386,90,154.178,256.263,3.47718082,0.146604938,0.082465278
387,9,109.061,258.174,11.06692407,0.348739496,0.061755952
388,29,130.213,257.705,8.944444444,0.280590717,0.115451389
389,161,184.633,257.923,2.313469894,0.098095238,0.089409722
390,152,190.314,258.213,1.305804907,0.085714286,0.078125
391,31,141.917,258.337,9.733333333,0.345238095,0.172619048
392,119,178.65,258.443,1.820975284,0.170807453,0.143229167
393,79,159.975,258.748,0.861586314,0.138888889,0.078125
394,145,171.587,258.534,3.907237513,0.184065934,0.149553571
395,75,135.744,261.037,17.37003058,0.258474576,0.158854167
396,81,150.261,260.056,7.537179487,0.206597222,0.103298611
397,0,101.744,261.301,9.61038961,0.314285714,0.032738095
398,34,113.992,261.657,8.720064725,0.32,0.083333333
399,95,165.949,260.491,5.298221614,0.140229885,0.105902778
400,46,124.894,261.695,11.2006192,0.252272727,0.115625
401,50,119.735,262.502,9.203076923,0.191287879,0.087673611
402,96,144.843,262.645,6.206944444,0.333333333,0.166666667
403,93,156.163,263.134,3.832298137,0.108742004,0.075892857
404,156,175.554,263.442,2.030961792,0.101796407,0.088541667
405,175,187.993,263.411,1.073872237,0.118095238,0.107638889
406,79,129.395,263.958,12.3823712,0.223163842,0.137152778
407,20,108.456,264.134,13.55936073,0.286666667,0.074652778
408,86,162.307,264.152,4.061488673,0.165422886,0.115451389
409,125,169.801,264.169,6.537931034,0.176282051,0.143229167
410,146,181.661,263.076,2.418787308,0.105714286,0.096354167
411,70,139.705,265.413,9.281681682,0.201977401,0.124131944
412,74,150.405,265.422,2.142705005,0.166666667,0.095486111
413,11,102.609,267.033,9.169491525,0.427272727,0.048958333
414,118,133.918,267.892,4.501268392,0.241046832,0.151909722
415,109,166.503,268.883,4.517378656,0.141929499,0.113839286
416,50,114.984,267.985,23.4959905,0.263824885,0.170386905
417,88,121.959,267.995,11.64069264,0.237903226,0.153645833
418,154,172.215,269.021,2.985858586,0.117764471,0.102430556
419,137,184.979,267.913,2.65482866,0.141904762,0.129340278
420,73,144.436,268.76,2.50990099,0.153030303,0.087673611
421,99,154.229,269.252,4.879603399,0.150497512,0.105034722
422,134,160.384,268.935,2.586594692,0.245024876,0.171006944
423,167,178.863,268.232,0.662309368,0.097804391,0.085069444
424,165,190.943,268.886,2.418509419,0.097142857,0.088541667
425,102,127.189,270.168,3.376754386,0.15625,0.104166667
426,22,107.806,270.305,27.55555556,0.245519713,0.118923611
427,110,148.845,271.826,5.982854261,0.199275362,0.143229167
428,92,138.808,271.732,4.268256334,0.152892562,0.096354167
429,162,181.078,273.959,1.91291866,0.098802395,0.0859375
430,118,186.244,272.744,2.401769912,0.237575758,0.204166667
431,124,120.021,273.652,10.13024722,0.189594356,0.159970238
432,121,132.462,273.881,1.416666667,0.115885417,0.077256944
433,149,176.027,273.225,1.139416984,0.070858283,0.061631944
434,93,113.072,273.663,22.19356955,0.331989247,0.214409722
435,120,158.166,274.191,3.480548187,0.149253731,0.104166667
436,100,163.915,274.078,1.505521472,0.143034826,0.099826389
437,30,104.883,275.278,33.51851852,0.311827957,0.151041667
438,76,152.546,274.837,4.110083664,0.27173913,0.1953125
439,130,170.064,274.651,2.900930487,0.116883117,0.09375
440,128,126.543,276.246,3.916853095,0.121399177,0.102430556
441,91,144.224,275.098,4.681866762,0.144927536,0.104166667
442,163,190.568,275.503,2.120493359,0.091919192,0.078993056
443,106,138.106,277.347,1.718185821,0.099206349,0.065104167
444,159,184.998,278.261,2.470878578,0.116564417,0.098958333
445,137,175.521,278.209,1.064670659,0.077124183,0.061458333
446,114,116.304,279.461,8.162195122,0.170781893,0.144097222
447,123,154.375,279.717,3.908256881,0.154589372,0.111111111
448,75,110.263,279.462,19.3498861,0.314035088,0.186458333
449,105,133.16,279.58,3.970870206,0.169678715,0.146701389
450,102,160.163,279.463,1.447530864,0.097560976,0.0625
451,120,165.616,279.23,2.633497133,0.110344828,0.083333333
452,138,149.047,279.973,3.76477146,0.214285714,0.154017857
453,162,122.097,281.104,2.164251208,0.172839506,0.145833333
454,153,179.847,281.41,1.447916667,0.085648148,0.072265625
455,116,142.983,280.46,2.60112835,0.120289855,0.086458333
456,145,170.698,280.387,0.878756477,0.135172414,0.102083333
457,25,104.533,281.423,38.26153846,0.29248366,0.155381944
458,133,189.862,281.213,1.408150271,0.134969325,0.114583333
459,152,128.21,282.138,3.781625442,0.13373494,0.115625
460,126,138.514,283.939,3.87342242,0.118473896,0.102430556
461,121,174.559,284.102,1.901523202,0.119825708,0.095486111
462,125,184.793,283.674,1.269293163,0.142138365,0.117708333
463,98,162.445,284.371,1.177293935,0.108333333,0.067708333
464,132,145.547,285.226,1.346110485,0.089569161,0.068576389
465,93,157.004,284.605,1.354740061,0.149333333,0.097222222
466,102,110.877,285.147,31.68370221,0.304878049,0.260416667
467,150,118.402,285.879,4.095238095,0.12804878,0.109375
468,119,168.352,285.418,1.661058428,0.074876847,0.056547619
469,166,133.32,286.187,3.098183089,0.208835341,0.180555556
470,111,151.947,286.509,1.574109936,0.110766046,0.079613095
471,151,178.413,287.828,1.457852396,0.117647059,0.09375
472,136,126.438,287.402,2.483059728,0.127578304,0.124255952
473,139,183.849,288.5,0.798611111,0.072510823,0.058159722
474,25,102.417,287.526,42.21023082,0.259103641,0.13764881
475,154,189.024,287.741,1.018893387,0.10042735,0.081597222
476,111,163.537,288.992,3.050062578,0.108108108,0.083333333
477,115,172.757,289.557,1.835244648,0.09602649,0.075520833
478,147,140.165,289.629,2.716107208,0.12908778,0.111607143
479,117,147.238,290.051,1.308388815,0.082993197,0.063541667
480,125,157.524,289.999,2.505171042,0.10472973,0.080729167
481,0,293.43,206.078,0,0,0
482,0,291.389,214.567,0,0,0
483,0,290.285,219.943,0,0,0
484,0,294.243,227.797,0,0,0
485,0,291.304,236.359,0,0,0
486,0,287.78,251.216,0,0,0
487,0,291.831,254.174,0,0,0
488,0,293.379,258.791,0,0,0
489,0,293.31,266.627,0,0,0
490,0,292.309,271.309,0,0,0
491,0,291.757,276.413,1,0.2,0.001041667
492,1,294.02,281.113,1,1,0.005208333
493,0,290.617,285.101,1,0.166666667,0.000868056
494,0,294.269,288.954,0,0,0
495,145,204.174,294.129,0.483957545,0.051865332,0.042410714
496,157,208.533,290.509,2.360675513,0.143949045,0.117708333
497,140,212.407,294.144,1.907730673,0.097929936,0.080078125
498,120,218.876,292.583,16.8132739,0.267857143,0.1953125
499,38,225.192,290.447,30.37810945,0.270833333,0.169270833
500,1,235.577,291.36,8.676767677,0.274509804,0.024305556
501,1,241.295,290.181,1.333333333,0.277777778,0.004340278
502,1,245.304,294.241,0.666666667,0.666666667,0.003472222
503,0,257.82,292.096,0,0,0
504,0,263.486,293.548,0,0,0
505,0,268.88,293.677,0,0,0
506,0,291.749,293.45,0,0,0
507,0,294.717,233.201,0,0,0
508,0,293.467,249.314,0,0,0
509,65,204.457,197.907,13.79701493,0.315789474,0.15625
510,92,198.354,198.256,8.311653117,0.175799087,0.133680556
511,0,262.278,197.938,0,0,0
512,0,230.898,199.219,3.171428571,0.178571429,0.003720238
513,0,273.496,198.769,0,0,0
514,0,237.088,199.909,0,0,0
515,0,279.433,200.627,0,0,0
516,0,256.689,200.648,0,0,0
517,25,209.207,201.382,22.53995434,0.303508772,0.150173611
518,0,244.567,200.839,0,0,0
519,0,267.455,200.962,0,0,0
520,9,215.433,202.592,18.46417445,0.258503401,0.065972222
521,4,222.389,203.083,3.922077922,0.380952381,0.017857143
522,0,289.628,202.832,0,0,0
523,0,250.555,203.498,0,0,0
524,1,228.364,204.667,1.857142857,0.25,0.005208333
525,95,203.612,204.928,15.70891178,0.217782218,0.162202381
526,0,262.552,205.661,0,0,0
527,0,274.762,204.258,0,0,0
528,0,283.952,205.302,0,0,0
529,0,234.521,206.34,0.857142857,0.285714286,0.001488095
530,0,240.144,205.355,0,0,0
531,0,256.351,206.287,0,0,0
532,0,269.112,206.348,0,0,0
533,0,245.247,207.621,0,0,0
534,0,279.627,208.501,0,0,0
535,49,209.323,208.271,27.4849537,0.349122807,0.172743056
536,6,216.966,208.065,21.35598706,0.261904762,0.066840278
